sido,sigungu,year,month,경상자,부상,부상신고자,사고,사망,중상자
울산,울주군,2022,4,7,9,0,8,0,2
울산,울주군,2022,5,6,11,1,11,0,4
울산,울주군,2022,6,2,5,0,4,0,3
울산,울주군,2022,7,5,11,0,11,0,6
울산,울주군,2022,8,6,12,1,12,0,5
울산,울주군,2022,9,8,13,1,13,0,4
울산,울주군,2022,10,6,15,2,14,0,7
울산,울주군,2022,11,5,15,4,15,0,6
울산,울주군,2022,12,5,12,0,13,2,7
울산,울주군,2023,1,7,15,1,16,1,7
울산,울주군,2023,2,2,5,0,5,0,3
울산,울주군,2023,3,4,5,0,5,0,1
울산,울주군,2023,4,4,11,2,11,0,5
울산,울주군,2023,5,5,10,4,9,0,1
울산,울주군,2023,6,1,6,0,6,0,5
울산,울주군,2023,7,2,6,0,8,2,4
울산,울주군,2023,8,7,12,1,13,1,4
울산,울주군,2023,9,2,7,1,8,1,4
울산,울주군,2023,10,5,11,0,11,0,6
울산,울주군,2023,11,4,6,0,6,0,2
울산,울주군,2023,12,7,12,3,13,1,2
울산,울주군,2024,1,3,7,1,7,0,3
울산,울주군,2024,2,3,10,0,9,0,7
울산,울주군,2024,3,11,15,3,17,2,1
울산,울주군,2024,4,1,4,0,5,1,3
울산,울주군,2024,5,1,6,2,6,0,3
울산,울주군,2024,6,8,13,1,8,1,4
울산,울주군,2024,7,3,12,3,11,0,6
울산,울주군,2024,8,3,6,0,6,0,3
울산,울주군,2024,9,3,10,3,9,0,4
울산,울주군,2024,10,3,10,0,10,2,7
울산,울주군,2024,11,5,11,1,12,1,5
울산,울주군,2024,12,5,14,1,14,0,8
울산,중구,2022,1,6,13,0,13,0,7
울산,중구,2022,2,2,7,0,7,0,5
울산,중구,2022,3,10,12,0,13,1,2
울산,중구,2022,4,9,12,0,12,1,3
울산,중구,2022,5,6,12,0,12,0,6
울산,중구,2022,6,8,19,1,16,0,10
울산,중구,2022,7,8,9,0,9,0,1
울산,중구,2022,8,6,14,0,13,0,8
울산,중구,2022,9,6,14,1,14,0,7
울산,중구,2022,10,8,19,0,18,1,11
울산,중구,2022,11,5,9,0,8,0,4
울산,중구,2022,12,5,10,1,10,0,4
울산,중구,2023,1,9,16,1,15,1,6
울산,중구,2023,2,5,11,1,11,0,5
울산,중구,2023,3,4,13,1,13,0,8
울산,중구,2023,4,9,14,1,13,0,4
울산,중구,2023,5,10,16,1,14,0,5
울산,중구,2023,6,13,18,1,19,1,4
울산,중구,2023,7,9,19,0,19,0,10
울산,중구,2023,8,5,8,0,8,0,3
울산,중구,2023,9,7,14,0,14,0,7
울산,중구,2023,10,9,15,0,14,1,6
울산,중구,2023,11,6,12,2,12,0,4
울산,중구,2023,12,4,13,1,12,0,8
울산,중구,2024,1,10,13,0,13,0,3
울산,중구,2024,2,7,16,2,16,0,7
울산,중구,2024,3,4,4,0,4,0,0
울산,중구,2024,4,13,19,1,19,0,5
울산,중구,2024,5,10,16,2,16,0,4
울산,중구,2024,6,9,14,1,12,0,4
울산,중구,2024,7,9,19,2,20,1,8
울산,중구,2024,8,6,9,0,10,1,3
울산,중구,2024,9,7,15,2,16,1,6
울산,중구,2024,10,10,17,1,17,0,6
울산,중구,2024,11,1,6,1,7,1,4
울산,중구,2024,12,8,17,1,17,0,8
인천,강화군,2022,1,1,3,0,3,0,2
인천,강화군,2022,2,0,0,0,0,0,0
인천,강화군,2022,3,1,1,0,1,0,0
인천,강화군,2022,4,3,3,0,3,0,0
인천,강화군,2022,5,2,2,0,2,0,0
인천,강화군,2022,6,1,2,0,2,0,1
인천,강화군,2022,7,2,3,0,3,0,1
인천,강화군,2022,8,1,1,0,2,1,0
인천,강화군,2022,9,0,4,2,5,1,2
인천,강화군,2022,10,3,4,0,4,0,1
인천,강화군,2022,11,1,3,0,3,0,2
인천,강화군,2022,12,1,3,0,3,0,2
인천,강화군,2023,1,0,1,0,1,0,1
인천,강화군,2023,2,1,2,0,1,0,1
인천,강화군,2023,3,2,4,2,4,0,0
인천,강화군,2023,4,2,4,0,3,0,2
인천,강화군,2023,5,0,1,0,1,0,1
인천,강화군,2023,6,1,1,0,1,0,0
인천,강화군,2023,7,1,2,0,3,1,1
인천,강화군,2023,8,2,3,0,3,0,1
인천,강화군,2023,9,1,4,1,4,0,2
인천,강화군,2023,10,1,2,0,2,0,1
인천,강화군,2023,11,1,3,1,3,0,1
인천,강화군,2023,12,1,5,0,5,0,4
인천,강화군,2024,1,1,2,0,2,0,1
인천,강화군,2024,2,1,1,0,1,0,0
인천,강화군,2024,3,2,3,0,3,0,1
인천,강화군,2024,4,2,3,0,3,0,1
인천,강화군,2024,5,3,3,0,2,0,0
인천,강화군,2024,6,3,3,0,4,1,0
인천,강화군,2024,7,0,2,0,2,0,2
인천,강화군,2024,8,3,4,0,4,0,1
인천,강화군,2024,9,1,2,0,3,1,1
인천,강화군,2024,10,6,9,1,9,0,2
인천,강화군,2024,11,3,7,0,7,0,4
인천,강화군,2024,12,3,7,2,6,0,2
인천,계양구,2022,1,11,15,1,14,0,3
인천,계양구,2022,2,3,3,0,5,2,0
인천,계양구,2022,3,5,8,0,7,0,3
인천,계양구,2022,4,6,12,0,12,0,6
인천,계양구,2022,5,8,10,0,10,0,2
인천,계양구,2022,6,9,11,1,12,1,1
인천,계양구,2022,7,7,9,0,8,0,2
인천,계양구,2022,8,7,10,0,9,0,3
인천,계양구,2022,9,6,7,0,7,0,1
인천,계양구,2022,10,5,5,0,5,0,0
인천,계양구,2022,11,3,7,0,7,1,4
인천,계양구,2022,12,3,7,0,7,0,4
인천,계양구,2023,1,6,8,0,9,1,2
인천,계양구,2023,2,3,8,0,8,0,5
인천,계양구,2023,3,7,8,0,8,0,1
인천,계양구,2023,4,0,3,0,3,0,3
인천,계양구,2023,5,6,9,0,9,0,3
인천,계양구,2023,6,4,7,0,7,0,3
인천,계양구,2023,7,2,4,0,4,0,2
인천,계양구,2023,8,3,5,0,5,0,2
인천,계양구,2023,9,10,13,0,13,0,3
인천,계양구,2023,10,2,3,0,4,1,1
인천,계양구,2023,11,2,3,0,3,0,1
인천,계양구,2023,12,3,13,0,13,1,10
인천,계양구,2024,1,1,3,0,4,1,2
인천,계양구,2024,2,5,7,0,7,0,2
인천,계양구,2024,3,4,7,0,8,1,3
인천,계양구,2024,4,5,11,0,10,0,6
인천,계양구,2024,5,8,12,0,12,0,4
인천,계양구,2024,6,8,10,0,9,0,2
인천,계양구,2024,7,1,4,0,4,0,3
인천,계양구,2024,8,9,10,0,9,0,1
인천,계양구,2024,9,4,7,0,7,0,3
인천,계양구,2024,10,6,11,0,12,1,5
인천,계양구,2024,11,4,8,0,8,0,4
인천,계양구,2024,12,1,4,0,5,1,3
인천,남동구,2022,1,11,26,2,25,0,13
인천,남동구,2022,2,13,21,1,20,1,7
인천,남동구,2022,3,8,18,3,19,1,7
인천,남동구,2022,4,15,20,2,18,0,3
인천,남동구,2022,5,20,37,5,36,0,12
인천,남동구,2022,6,15,24,1,23,0,8
인천,남동구,2022,7,9,13,0,14,1,4
인천,남동구,2022,8,9,15,4,16,1,2
인천,남동구,2022,9,13,22,4,22,0,5
인천,남동구,2022,10,18,25,2,25,0,5
인천,남동구,2022,11,12,27,4,23,0,11
인천,남동구,2022,12,14,34,4,32,0,16
인천,남동구,2023,1,13,23,2,23,1,8
인천,남동구,2023,2,7,17,4,16,0,6
인천,남동구,2023,3,21,36,3,33,0,12
인천,남동구,2023,4,20,24,1,24,2,3
인천,남동구,2023,5,13,29,5,26,0,11
인천,남동구,2023,6,11,22,3,19,0,8
인천,남동구,2023,7,17,29,4,31,2,8
인천,남동구,2023,8,8,15,3,15,0,4
인천,남동구,2023,9,15,29,3,29,1,11
인천,남동구,2023,10,14,24,1,24,0,9
인천,남동구,2023,11,4,14,1,14,0,9
인천,남동구,2023,12,15,29,6,29,0,8
인천,남동구,2024,1,14,28,3,24,0,11
인천,남동구,2024,2,9,13,3,14,1,1
인천,남동구,2024,3,9,23,3,22,0,11
인천,남동구,2024,4,10,26,8,26,1,8
인천,남동구,2024,5,16,26,2,25,0,8
인천,남동구,2024,6,10,25,6,25,0,9
인천,남동구,2024,7,18,41,9,40,2,14
인천,남동구,2024,8,10,18,5,19,1,3
인천,남동구,2024,9,16,23,3,24,1,4
인천,남동구,2024,10,21,34,6,34,2,7
인천,남동구,2024,11,11,24,6,22,0,7
인천,남동구,2024,12,13,22,3,22,1,6
인천,동구,2022,1,0,2,0,2,0,2
인천,동구,2022,2,0,0,0,0,0,0
인천,동구,2022,3,0,1,0,1,0,1
인천,동구,2022,4,0,1,0,1,0,1
인천,동구,2022,5,0,0,0,0,0,0
인천,동구,2022,6,1,1,0,1,0,0
인천,동구,2022,7,2,2,0,2,0,0
인천,동구,2022,8,3,4,0,4,0,1
인천,동구,2022,9,2,5,1,5,0,2
인천,동구,2022,10,0,2,0,2,0,2
인천,동구,2022,11,2,4,1,4,0,1
인천,동구,2022,12,1,3,0,3,0,2
인천,동구,2023,1,0,4,0,3,0,4
인천,동구,2023,2,1,1,0,1,0,0
인천,동구,2023,3,1,1,0,1,0,0
인천,동구,2023,4,0,0,0,0,0,0
인천,동구,2023,5,4,6,0,6,0,2
인천,동구,2023,6,2,3,0,3,0,1
인천,동구,2023,7,0,2,0,3,1,2
인천,동구,2023,8,0,1,0,1,0,1
인천,동구,2023,9,2,4,0,3,0,2
인천,동구,2023,10,0,2,1,2,0,1
인천,동구,2023,11,1,1,0,1,0,0
인천,동구,2023,12,2,5,1,6,1,2
인천,동구,2024,1,0,1,0,1,0,1
인천,동구,2024,2,0,1,0,1,0,1
인천,동구,2024,3,1,2,0,2,0,1
인천,동구,2024,4,1,1,0,1,0,0
인천,동구,2024,5,1,2,0,2,0,1
인천,동구,2024,6,0,3,1,3,0,2
인천,동구,2024,7,2,4,0,4,0,2
