crosswalk_id,signal_id,distance_m,confidence,sido,sigungu
7573,13150,8.816,0.706119,대전광역시,유성구
7518,13925,6.374,0.787536,대전광역시,유성구
7518,13924,7.189,0.760381,대전광역시,유성구
7520,13030,12.515,0.58284,대전광역시,유성구
7520,13023,13.076,0.564119,대전광역시,유성구
7521,13914,12.269,0.591045,대전광역시,유성구
7521,13855,12.542,0.581946,대전광역시,유성구
7528,13034,13.757,0.54144,대전광역시,유성구
7528,13031,16.814,0.439536,대전광역시,유성구
7534,13035,14.669,0.51105,대전광역시,유성구
7534,13041,15.25,0.49165,대전광역시,유성구
7536,13212,11.434,0.618863,대전광역시,유성구
7536,12609,13.282,0.557273,대전광역시,유성구
7544,13163,3.246,0.891801,대전광역시,유성구
7544,13162,5.694,0.810186,대전광역시,유성구
7545,13158,5.395,0.820161,대전광역시,유성구
7545,13157,6.504,0.783187,대전광역시,유성구
7546,13172,5.97,0.801005,대전광역시,유성구
7546,13176,6.593,0.780227,대전광역시,유성구
7547,13167,7.373,0.754229,대전광역시,유성구
7547,13168,8.976,0.700799,대전광역시,유성구
7488,12895,3.845,0.871825,대전광역시,유성구
7488,12932,5.334,0.822214,대전광역시,유성구
7489,12896,4.017,0.866089,대전광역시,유성구
7489,12897,4.164,0.8612,대전광역시,유성구
7496,13929,4.007,0.866419,대전광역시,유성구
7496,13932,5.407,0.819777,대전광역시,유성구
7500,14006,9.114,0.696204,대전광역시,유성구
7500,14009,9.121,0.695955,대전광역시,유성구
7501,14012,6.773,0.774224,대전광역시,유성구
7501,14003,8.483,0.717248,대전광역시,유성구
7502,14016,6.321,0.789301,대전광역시,유성구
7502,14001,8.196,0.726798,대전광역시,유성구
7503,13998,7.217,0.759441,대전광역시,유성구
7503,14017,8.126,0.729145,대전광역시,유성구
7512,14002,7.335,0.755488,대전광역시,유성구
7512,14013,8.254,0.724882,대전광역시,유성구
7516,13925,7.958,0.734727,대전광역시,유성구
7516,13928,9.295,0.690152,대전광역시,유성구
7517,13022,14.154,0.528195,대전광역시,유성구
7517,13023,15.772,0.474258,대전광역시,유성구
7463,12948,6.989,0.767026,대전광역시,유성구
7463,12947,8.005,0.733154,대전광역시,유성구
7467,12977,7.381,0.753975,대전광역시,유성구
7467,12970,25.036,0.165471,대전광역시,유성구
7469,12978,8.845,0.705178,대전광역시,유성구
7469,12979,9.323,0.689237,대전광역시,유성구
7470,13115,9.27,0.691004,대전광역시,유성구
7470,13114,9.564,0.681184,대전광역시,유성구
7477,12998,13.628,0.545729,대전광역시,유성구
7477,12999,13.675,0.544169,대전광역시,유성구
7478,13006,14.556,0.514792,대전광역시,유성구
7478,13007,14.556,0.514792,대전광역시,유성구
7479,12997,12.297,0.590114,대전광역시,유성구
7479,12994,14.06,0.531325,대전광역시,유성구
7480,13108,10.023,0.665891,대전광역시,유성구
7480,13109,10.346,0.655121,대전광역시,유성구
7481,13104,11.286,0.623815,대전광역시,유성구
7481,13115,16.605,0.446484,대전광역시,유성구
7483,14008,9.557,0.68145,대전광역시,유성구
7483,14007,10.747,0.641769,대전광역시,유성구
7484,13862,14.077,0.530775,대전광역시,유성구
7484,13911,14.793,0.506917,대전광역시,유성구
7486,14023,5.446,0.818472,대전광역시,유성구
7486,14022,8.585,0.713827,대전광역시,유성구
7487,13919,7.501,0.749983,대전광역시,유성구
7487,13918,9.133,0.695551,대전광역시,유성구
7427,6501,5.636,0.812138,대전광역시,서구
7427,6502,6.535,0.782166,대전광역시,서구
7428,6495,11.885,0.603839,대전광역시,서구
7428,6494,14.801,0.506648,대전광역시,서구
7429,6498,5.593,0.813582,대전광역시,서구
7429,6499,6.562,0.781273,대전광역시,서구
7434,6485,10.668,0.64441,대전광역시,서구
7434,6482,13.025,0.565838,대전광역시,서구
7435,6479,3.925,0.869169,대전광역시,서구
7435,6480,7.411,0.752971,대전광역시,서구
7436,6487,8.533,0.715556,대전광역시,서구
7436,6486,8.648,0.711737,대전광역시,서구
7440,12990,13.916,0.536139,대전광역시,유성구
7440,12993,15.903,0.469886,대전광역시,유성구
7441,12965,8.867,0.704433,대전광역시,유성구
7441,12962,18.021,0.399292,대전광역시,유성구
7442,12959,12.153,0.594886,대전광역시,유성구
7442,12966,12.357,0.588097,대전광역시,유성구
7447,12943,7.315,0.756171,대전광역시,유성구
7447,12944,9.821,0.672621,대전광역시,유성구
7448,12981,5.953,0.801581,대전광역시,유성구
7448,12980,7.127,0.762434,대전광역시,유성구
7449,12956,7.403,0.753241,대전광역시,유성구
7449,12955,8.193,0.726894,대전광역시,유성구
7453,12969,8.961,0.701303,대전광역시,유성구
7453,12970,17.703,0.409907,대전광역시,유성구
7396,14063,8.013,0.732894,대전광역시,유성구
7396,14064,19.315,0.356182,대전광역시,유성구
7400,13771,14.97,0.501002,대전광역시,서구
7400,13770,16.159,0.461351,대전광역시,서구
7402,13839,21.217,0.292782,대전광역시,서구
7404,13758,6.758,0.774729,대전광역시,서구
7404,13755,9.832,0.672262,대전광역시,서구
7406,13738,11.286,0.623795,대전광역시,서구
7406,13752,12.16,0.594679,대전광역시,서구
7408,13876,14.588,0.513749,대전광역시,서구
7408,13897,18.363,0.387889,대전광역시,서구
7410,13845,23.637,0.212096,대전광역시,서구
7413,13946,6.935,0.768818,대전광역시,유성구
7413,13943,7.14,0.762015,대전광역시,유성구
7422,6525,11.288,0.623732,대전광역시,서구
7422,6499,13.277,0.557428,대전광역시,서구
7366,13947,4.915,0.836183,대전광역시,유성구
7366,13948,5.951,0.801621,대전광역시,유성구
7367,14039,7.829,0.739018,대전광역시,유성구
7367,14038,8.006,0.733119,대전광역시,유성구
7368,14040,7.009,0.76637,대전광역시,유성구
7368,14038,9.733,0.67556,대전광역시,유성구
7376,12770,8.299,0.723364,대전광역시,유성구
7376,12769,8.565,0.714495,대전광역시,유성구
7377,12775,7.957,0.734775,대전광역시,유성구
7377,12774,8.183,0.727217,대전광역시,유성구
7385,13863,14.747,0.508427,대전광역시,유성구
7385,13910,15.732,0.475592,대전광역시,유성구
7388,12851,10.114,0.662882,대전광역시,서구
7388,12855,13.954,0.534857,대전광역시,서구
7389,13883,16.123,0.462556,대전광역시,서구
7389,13890,22.079,0.264023,대전광역시,서구
7390,12871,16.338,0.455413,대전광역시,서구
7390,12868,17.608,0.413072,대전광역시,서구
7391,13886,15.373,0.487572,대전광역시,서구
7391,13887,16.548,0.448394,대전광역시,서구
7392,13777,10.714,0.642873,대전광역시,서구
7392,13763,14.447,0.51842,대전광역시,서구
7394,13740,11.996,0.600123,대전광역시,서구
7394,13739,12.6,0.579992,대전광역시,서구
7395,14066,21.743,0.275237,대전광역시,서구
7336,16903,10.061,0.664631,대전광역시,동구
7336,16907,12.034,0.598863,대전광역시,동구
7347,16945,4.841,0.838626,대전광역시,동구
7347,16942,6.456,0.784799,대전광역시,동구
7351,13964,10.532,0.648947,대전광역시,유성구
7351,13948,12.281,0.590629,대전광역시,유성구
7352,13967,8.26,0.724657,대전광역시,유성구
7352,13961,13.743,0.541885,대전광역시,유성구
7358,13983,8.3,0.723339,대전광역시,유성구
7358,13984,11.199,0.626696,대전광역시,유성구
7359,14029,7.329,0.755691,대전광역시,유성구
7359,13985,7.467,0.751114,대전광역시,유성구
7360,14024,8.033,0.73224,대전광역시,유성구
7360,13989,8.574,0.714201,대전광역시,유성구
7306,11700,12.806,0.573127,대전광역시,동구
7306,11696,13.962,0.534593,대전광역시,동구
7307,15573,13.506,0.549816,대전광역시,동구
7307,15576,13.81,0.539662,대전광역시,동구
7309,15591,5.465,0.817827,대전광역시,동구
7309,15585,6.811,0.772962,대전광역시,동구
7310,15588,3.119,0.896047,대전광역시,동구
7310,15587,5.67,0.810985,대전광역시,동구
7311,15568,6.308,0.789733,대전광역시,동구
7311,15567,6.682,0.777255,대전광역시,동구
7312,15570,13.212,0.559607,대전광역시,동구
7312,15579,13.928,0.535727,대전광역시,동구
7329,16917,6.734,0.775545,대전광역시,동구
7329,16920,10.624,0.645856,대전광역시,동구
7290,16874,17.245,0.425151,대전광역시,동구
7290,16890,19.683,0.343904,대전광역시,동구
7291,16881,16.179,0.460709,대전광역시,동구
7291,16877,16.337,0.455418,대전광역시,동구
7292,16882,11.026,0.63248,대전광역시,동구
7292,16886,13.911,0.536287,대전광역시,동구
7293,16887,15.762,0.474584,대전광역시,동구
7293,16891,17.096,0.430119,대전광역시,동구
7294,15592,10.521,0.649308,대전광역시,대덕구
7294,15611,11.773,0.607566,대전광역시,대덕구
7295,15596,9.418,0.686069,대전광역시,대덕구
7295,15607,10.059,0.664714,대전광역시,대덕구
7298,11664,7.12,0.762653,대전광역시,동구
06-0000004866,03-0000002919,0.0,1.0,서울특별시,동작구
06-0000004866,03-0000002901,2.197,0.926769,서울특별시,동작구
06-0000004865,03-0000002896,0.0,1.0,서울특별시,동작구
06-0000004865,03-0000002917,0.0,1.0,서울특별시,동작구
06-0000004395,03-0000001024,0.238,0.992059,서울특별시,동작구
1768,10935,7.937,0.735439,대전광역시,서구
1768,10914,8.171,0.727624,대전광역시,서구
CW-2052-01,2753-TR-03,0.0,1.0,경기도,의정부시
CW-2052-01,2512-TR-01,0.0,1.0,경기도,의정부시
CW-2053-01,2514-TR-03,0.039,0.998686,경기도,의정부시
CW-2053-01,2510-TR-01,0.039,0.998686,경기도,의정부시
CW-2055-01,2514-TR-03,3.759,0.874715,경기도,의정부시
CW-2055-01,2510-TR-01,3.759,0.874715,경기도,의정부시
CW-2061-01,2519-TR-02,2.674,0.910861,경기도,의정부시
CW-2061-01,2520-TR-03,22.701,0.243292,경기도,의정부시
CW-2063-01,2525-TR-03,0.078,0.997389,경기도,의정부시
CW-2065-01,2527-TR-01,0.03,0.998997,경기도,의정부시
CW-1842-01,2223-TR-01,9.606,0.679809,경기도,의정부시
CW-1842-01,2224-TR-02,12.243,0.591895,경기도,의정부시
CW-1843-01,2223-TR-01,5.917,0.802777,경기도,의정부시
CW-1843-01,2229-TR-02,14.26,0.524665,경기도,의정부시
CW-1844-01,2227-TR-01,0.01,0.999666,경기도,의정부시
CW-1844-01,2224-TR-02,7.137,0.762093,경기도,의정부시
CW-1845-01,2232-TR-05,4.681,0.843952,경기도,의정부시
CW-1851-01,1398-TR-03,8.759,0.70804,경기도,의정부시
CW-1869-01,2796-TR-02,0.014,0.999527,경기도,의정부시
CW-1870-01,2800-TR-02,0.023,0.999237,경기도,의정부시
CW-1871-01,2795-TR-03,0.044,0.998517,경기도,의정부시
CW-1871-01,2795-TR-04,0.044,0.998517,경기도,의정부시
CW-1782-01,2221-TR-03,0.042,0.998613,경기도,의정부시
CW-1782-01,1108-TR-02,1.868,0.93772,경기도,의정부시
CW-1796-01,1037-TR-03,0.016,0.999467,경기도,의정부시
CW-1694-01,2208-TR-01,0.062,0.997945,경기도,의정부시
CW-1694-01,2204-TR-01,0.062,0.997945,경기도,의정부시
CW-1695-01,2208-TR-01,0.325,0.989153,경기도,의정부시
CW-1695-01,2204-TR-01,0.325,0.989153,경기도,의정부시
CW-1718-01,2801-TR-02,4.828,0.839052,경기도,의정부시
CW-1718-01,2807-TR-01,20.433,0.318902,경기도,의정부시
CW-1720-01,2807-TR-01,0.747,0.975091,경기도,의정부시
CW-1720-01,2801-TR-02,25.049,0.165047,경기도,의정부시
CW-1721-01,2803-TR-01,0.03,0.998997,경기도,의정부시
CW-1721-01,2806-TR-02,0.03,0.998997,경기도,의정부시
CW-1722-01,2803-TR-01,0.03,0.998997,경기도,의정부시
CW-1722-01,2806-TR-02,0.03,0.998997,경기도,의정부시
CW-1633-01,1345-TR-03,1.002,0.966587,경기도,의정부시
CW-2036-01,2751-TR-04,6.379,0.787371,경기도,의정부시
CW-2036-01,2754-TR-04,21.554,0.281523,경기도,의정부시
CW-2037-01,2755-TR-01,5.595,0.813504,경기도,의정부시
CW-2037-01,2754-TR-04,6.531,0.782305,경기도,의정부시
CW-1996-01,2503-TR-04,0.063,0.9979,경기도,의정부시
CW-1996-01,2638-TR-01,0.063,0.9979,경기도,의정부시
CW-1997-01,2502-TR-01,3.866,0.871141,경기도,의정부시
CW-1997-01,2501-TR-01,7.711,0.742978,경기도,의정부시
CW-2001-01,2503-TR-04,1.329,0.955708,경기도,의정부시
CW-2001-01,2638-TR-01,1.329,0.955708,경기도,의정부시
CW-2005-01,2503-TR-04,0.063,0.9979,경기도,의정부시
CW-2005-01,2638-TR-01,0.063,0.9979,경기도,의정부시
CW-2006-01,2640-TR-01,0.044,0.998535,경기도,의정부시
CW-2006-01,2642-TR-03,0.044,0.998535,경기도,의정부시
CW-2009-01,2640-TR-01,0.044,0.998535,경기도,의정부시
CW-2009-01,2642-TR-03,0.044,0.998535,경기도,의정부시
CW-2013-01,2640-TR-01,0.044,0.998535,경기도,의정부시
CW-2013-01,2642-TR-03,0.044,0.998535,경기도,의정부시
CW-2017-01,1869-TR-01,0.022,0.999259,경기도,의정부시
CW-2018-01,1869-TR-01,0.022,0.999259,경기도,의정부시
CW-1904-01,2879-TR-04,1.557,0.948096,경기도,의정부시
CW-1904-01,2879-TR-03,1.557,0.948096,경기도,의정부시
CW-1908-01,2875-TR-01,3.492,0.883613,경기도,의정부시
CW-1913-01,1567-TR-05,0.05,0.998332,경기도,의정부시
CW-1913-01,1567-TR-06,0.05,0.998332,경기도,의정부시
CW-1915-01,1567-TR-05,0.05,0.998332,경기도,의정부시
CW-1915-01,1567-TR-06,0.05,0.998332,경기도,의정부시
CW-1925-01,1011-TR-03,0.013,0.999583,경기도,의정부시
CW-1925-01,2237-TR-01,0.013,0.999583,경기도,의정부시
CW-1928-01,1018-TR-01,0.038,0.99874,경기도,의정부시
CW-1928-01,2241-TR-03,0.038,0.99874,경기도,의정부시
CW-1872-01,2799-TR-02,0.047,0.998434,경기도,의정부시
CW-1876-01,1858-TR-02,0.0,1.0,경기도,의정부시
CW-1876-01,2794-TR-02,0.0,1.0,경기도,의정부시
CW-1877-01,1858-TR-02,0.0,1.0,경기도,의정부시
CW-1877-01,2794-TR-02,0.0,1.0,경기도,의정부시
CW-1878-01,1858-TR-02,0.0,1.0,경기도,의정부시
CW-1878-01,2794-TR-02,0.0,1.0,경기도,의정부시
CW-1879-01,1858-TR-02,0.0,1.0,경기도,의정부시
CW-1879-01,2794-TR-02,0.0,1.0,경기도,의정부시
CW-1881-01,2785-TR-01,0.0,1.0,경기도,의정부시
CW-1881-01,2786-TR-03,0.0,1.0,경기도,의정부시
CW-1882-01,1858-TR-02,0.0,1.0,경기도,의정부시
CW-1882-01,2794-TR-02,0.0,1.0,경기도,의정부시
CW-1890-01,2863-TR-03,0.048,0.998416,경기도,의정부시
CW-1890-01,2862-TR-01,0.048,0.998416,경기도,의정부시
CW-1891-01,2863-TR-03,0.048,0.998416,경기도,의정부시
CW-1891-01,2862-TR-01,0.048,0.998416,경기도,의정부시
CW-1892-01,2863-TR-03,0.445,0.985171,경기도,의정부시
CW-1892-01,2862-TR-01,0.445,0.985171,경기도,의정부시
CW-1893-01,2866-TR-01,0.523,0.982577,경기도,의정부시
CW-1893-01,2862-TR-01,2.302,0.923275,경기도,의정부시
CW-1894-01,2874-TR-03,6.305,0.789839,경기도,의정부시
CW-1894-01,2873-TR-04,6.305,0.789839,경기도,의정부시
CW-1895-01,2874-TR-03,6.305,0.789839,경기도,의정부시
CW-1895-01,2873-TR-04,6.305,0.789839,경기도,의정부시
CW-1896-01,2874-TR-03,6.305,0.789839,경기도,의정부시
CW-1896-01,2873-TR-04,6.305,0.789839,경기도,의정부시
CW-1897-01,2874-TR-03,6.305,0.789839,경기도,의정부시
CW-1897-01,2873-TR-04,6.305,0.789839,경기도,의정부시
CW-1900-01,2876-TR-04,1.046,0.965139,경기도,의정부시
CW-1900-01,2876-TR-03,1.046,0.965139,경기도,의정부시
CW-1901-01,2880-TR-01,0.053,0.998224,경기도,의정부시
CW-1901-01,2879-TR-03,0.079,0.997354,경기도,의정부시
2408,18056,12.618,0.57941,대전광역시,유성구
2408,18040,17.374,0.420871,대전광역시,유성구
2414,18251,12.483,0.583904,대전광역시,유성구
2414,18250,12.629,0.579032,대전광역시,유성구
2415,18192,9.55,0.681661,대전광역시,유성구
2415,18187,10.301,0.656635,대전광역시,유성구
2416,18250,16.002,0.466613,대전광역시,유성구
2416,18251,18.344,0.388545,대전광역시,유성구
2417,18242,13.421,0.552647,대전광역시,유성구
2417,18244,14.224,0.525851,대전광역시,유성구
2420,18245,11.32,0.62267,대전광역시,유성구
2420,18061,11.671,0.610983,대전광역시,유성구
2423,18280,9.386,0.687126,대전광역시,유성구
2423,18346,9.406,0.686475,대전광역시,유성구
2383,17808,13.287,0.557093,대전광역시,대덕구
