sido,sigungu,year,month,minor_injury_count,casualty_count,reported_injury_count,accident_count,fatality_count,serious_injury_count,district_id
부산광역시,기장군,2023,12,11,12,0,12,0,1,26710
부산광역시,기장군,2024,1,2,5,1,5,0,2,26710
부산광역시,기장군,2024,2,5,16,0,14,0,11,26710
부산광역시,기장군,2024,3,5,7,0,7,1,2,26710
부산광역시,기장군,2024,4,5,10,1,10,0,4,26710
부산광역시,기장군,2024,5,5,13,0,12,0,8,26710
부산광역시,기장군,2024,6,9,14,0,12,0,5,26710
부산광역시,기장군,2024,7,5,9,1,8,0,3,26710
부산광역시,기장군,2024,8,1,1,0,2,1,0,26710
부산광역시,기장군,2024,9,5,10,0,10,0,5,26710
부산광역시,기장군,2024,10,10,14,0,14,0,4,26710
부산광역시,기장군,2024,11,7,11,0,11,0,4,26710
부산광역시,기장군,2024,12,5,9,0,10,1,4,26710
부산광역시,남구,2022,1,3,10,0,13,3,7,26290
부산광역시,남구,2022,2,4,13,0,14,1,9,26290
부산광역시,남구,2022,3,10,21,2,21,0,9,26290
부산광역시,남구,2022,4,9,17,0,17,0,8,26290
부산광역시,남구,2022,5,9,14,1,14,0,4,26290
부산광역시,남구,2022,6,5,14,2,14,0,7,26290
부산광역시,남구,2022,7,8,15,1,15,0,6,26290
부산광역시,남구,2022,8,3,12,1,13,1,8,26290
부산광역시,남구,2022,9,6,12,0,12,0,6,26290
부산광역시,남구,2022,10,13,24,0,23,0,11,26290
부산광역시,남구,2022,11,8,20,3,20,0,9,26290
부산광역시,남구,2022,12,8,16,2,16,0,6,26290
부산광역시,남구,2023,1,11,18,1,18,0,6,26290
부산광역시,남구,2023,2,10,18,3,17,1,5,26290
부산광역시,남구,2023,3,12,21,1,22,1,8,26290
부산광역시,남구,2023,4,9,16,2,17,1,5,26290
부산광역시,남구,2023,5,6,11,0,11,0,5,26290
부산광역시,남구,2023,6,18,23,0,22,0,5,26290
부산광역시,남구,2023,7,6,15,1,15,0,8,26290
부산광역시,남구,2023,8,13,16,1,15,0,2,26290
부산광역시,남구,2023,9,10,22,2,19,0,10,26290
부산광역시,남구,2023,10,6,15,1,15,0,8,26290
부산광역시,남구,2023,11,11,18,1,19,1,6,26290
부산광역시,남구,2023,12,10,20,0,20,1,10,26290
부산광역시,남구,2024,1,10,15,1,15,0,4,26290
부산광역시,남구,2024,2,14,25,2,24,0,9,26290
부산광역시,남구,2024,3,8,21,3,21,0,10,26290
부산광역시,남구,2024,4,10,14,1,14,0,3,26290
부산광역시,남구,2024,5,10,18,4,18,0,4,26290
부산광역시,남구,2024,6,12,17,2,17,0,3,26290
부산광역시,남구,2024,7,4,14,3,14,0,7,26290
부산광역시,남구,2024,8,11,18,2,18,1,5,26290
부산광역시,남구,2024,9,10,17,1,17,0,6,26290
부산광역시,남구,2024,10,12,17,0,18,1,5,26290
부산광역시,남구,2024,11,8,13,1,15,2,4,26290
부산광역시,남구,2024,12,13,20,1,20,0,6,26290
부산광역시,동구,2022,1,4,8,0,8,0,4,26170
부산광역시,동구,2022,2,7,10,0,10,0,3,26170
부산광역시,동구,2022,3,7,13,0,13,0,6,26170
부산광역시,동구,2022,4,5,12,3,11,0,4,26170
부산광역시,동구,2022,5,11,19,0,19,0,8,26170
부산광역시,동구,2022,6,4,9,0,10,1,5,26170
부산광역시,동구,2022,7,9,12,0,12,0,3,26170
부산광역시,동구,2022,8,5,13,1,13,0,7,26170
부산광역시,동구,2022,9,2,6,0,6,0,4,26170
부산광역시,동구,2022,10,4,13,0,13,0,9,26170
부산광역시,동구,2022,11,5,11,0,11,1,6,26170
부산광역시,동구,2022,12,14,18,0,17,0,4,26170
부산광역시,동구,2023,1,12,17,1,15,0,4,26170
부산광역시,동구,2023,2,7,8,0,8,0,1,26170
부산광역시,동구,2023,3,8,10,1,10,0,1,26170
부산광역시,동구,2023,4,9,16,0,15,0,7,26170
부산광역시,동구,2023,5,7,12,0,12,0,5,26170
부산광역시,동구,2023,6,4,14,0,15,1,10,26170
부산광역시,동구,2023,7,3,8,0,9,1,5,26170
부산광역시,동구,2023,8,7,9,0,9,0,2,26170
부산광역시,동구,2023,9,6,10,0,9,1,4,26170
부산광역시,동구,2023,10,9,11,1,8,0,1,26170
부산광역시,동구,2023,11,5,14,0,13,0,9,26170
부산광역시,동구,2023,12,4,5,0,5,0,1,26170
부산광역시,동구,2024,1,6,11,2,11,0,3,26170
부산광역시,동구,2024,2,1,7,0,8,1,6,26170
부산광역시,동구,2024,3,8,11,1,11,0,2,26170
부산광역시,동구,2024,4,4,8,0,8,0,4,26170
부산광역시,동구,2024,5,4,9,0,9,0,5,26170
부산광역시,동구,2024,6,11,13,0,13,0,2,26170
부산광역시,동구,2024,7,7,12,0,12,0,5,26170
부산광역시,동구,2024,8,2,6,2,6,0,2,26170
부산광역시,동구,2024,9,4,8,0,8,0,4,26170
부산광역시,동구,2024,10,6,11,0,11,0,5,26170
부산광역시,동구,2024,11,3,4,0,5,1,1,26170
부산광역시,동구,2024,12,7,7,0,8,1,0,26170
부산광역시,동래구,2022,1,9,15,0,14,0,6,26260
부산광역시,동래구,2022,2,10,16,2,16,0,4,26260
부산광역시,동래구,2022,3,9,15,1,15,0,5,26260
부산광역시,동래구,2022,4,14,19,0,19,0,5,26260
부산광역시,동래구,2022,5,10,15,0,15,0,5,26260
부산광역시,동래구,2022,6,17,27,0,27,0,10,26260
부산광역시,동래구,2022,7,10,19,2,18,0,7,26260
부산광역시,동래구,2022,8,16,21,0,21,0,5,26260
부산광역시,동래구,2022,9,12,22,0,23,1,10,26260
부산광역시,동래구,2022,10,9,21,1,22,1,11,26260
부산광역시,동래구,2022,11,10,20,2,19,0,8,26260
부산광역시,동래구,2022,12,11,25,2,26,1,12,26260
부산광역시,동래구,2023,1,18,24,0,23,0,6,26260
부산광역시,동래구,2023,2,10,17,0,16,0,7,26260
부산광역시,동래구,2023,3,15,20,0,20,0,5,26260
부산광역시,동래구,2023,4,21,29,2,28,0,6,26260
부산광역시,동래구,2023,5,16,22,2,23,1,4,26260
부산광역시,동래구,2023,6,8,17,3,18,1,6,26260
부산광역시,동래구,2023,7,12,25,1,24,0,12,26260
부산광역시,동래구,2023,8,16,22,1,22,1,5,26260
부산광역시,동래구,2023,9,10,19,1,19,0,8,26260
부산광역시,동래구,2023,10,18,26,1,27,1,7,26260
부산광역시,동래구,2023,11,15,25,2,24,0,8,26260
부산광역시,동래구,2023,12,13,22,0,23,1,9,26260
부산광역시,동래구,2024,1,15,26,0,25,0,11,26260
부산광역시,동래구,2024,2,12,20,0,20,0,8,26260
부산광역시,동래구,2024,3,11,18,0,17,0,7,26260
부산광역시,동래구,2024,4,11,18,1,18,1,6,26260
부산광역시,동래구,2024,5,14,23,0,23,1,9,26260
부산광역시,동래구,2024,6,13,23,1,21,0,9,26260
부산광역시,동래구,2024,7,14,22,2,22,0,6,26260
부산광역시,동래구,2024,8,4,7,2,7,0,1,26260
부산광역시,동래구,2024,9,12,19,1,19,0,6,26260
부산광역시,동래구,2024,10,12,20,1,21,2,7,26260
부산광역시,동래구,2024,11,5,12,0,12,0,7,26260
부산광역시,동래구,2024,12,13,19,0,19,0,6,26260
부산광역시,북구,2022,1,6,7,0,7,0,1,26320
부산광역시,북구,2022,2,6,11,0,11,0,5,26320
부산광역시,북구,2022,3,1,6,0,6,0,5,26320
부산광역시,북구,2022,4,9,17,0,16,1,8,26320
부산광역시,북구,2022,5,9,16,1,16,0,6,26320
부산광역시,북구,2022,6,3,5,0,5,0,2,26320
부산광역시,북구,2022,7,2,6,1,3,0,3,26320
부산광역시,북구,2022,8,6,10,1,10,0,3,26320
부산광역시,북구,2022,9,7,10,0,10,0,3,26320
부산광역시,북구,2022,10,6,12,1,12,0,5,26320
부산광역시,북구,2022,11,4,10,0,10,1,6,26320
부산광역시,북구,2022,12,5,7,0,7,0,2,26320
부산광역시,북구,2023,1,8,11,0,10,1,3,26320
부산광역시,북구,2023,2,2,7,1,7,0,4,26320
부산광역시,북구,2023,3,2,5,0,5,0,3,26320
부산광역시,북구,2023,4,9,14,1,15,1,4,26320
부산광역시,북구,2023,5,5,8,1,8,1,2,26320
부산광역시,북구,2023,6,8,14,2,15,1,4,26320
부산광역시,북구,2023,7,11,14,1,14,0,2,26320
부산광역시,북구,2023,8,3,9,0,7,0,6,26320
부산광역시,북구,2023,9,7,12,1,13,1,4,26320
부산광역시,북구,2023,10,8,23,3,23,0,12,26320
부산광역시,북구,2023,11,6,11,1,11,0,4,26320
부산광역시,북구,2023,12,10,16,0,16,0,6,26320
부산광역시,북구,2024,1,4,10,0,9,0,6,26320
부산광역시,북구,2024,2,4,8,0,7,0,4,26320
부산광역시,북구,2024,3,7,10,1,11,1,2,26320
부산광역시,북구,2024,4,8,14,2,15,1,4,26320
부산광역시,북구,2024,5,6,9,0,11,2,3,26320
부산광역시,북구,2024,6,5,10,0,10,1,5,26320
부산광역시,북구,2024,7,4,11,2,11,0,5,26320
부산광역시,북구,2024,8,10,19,1,19,0,8,26320
부산광역시,북구,2024,9,10,20,2,20,1,8,26320
부산광역시,북구,2024,10,8,19,1,19,0,10,26320
부산광역시,북구,2024,11,4,14,2,14,1,8,26320
부산광역시,북구,2024,12,5,11,0,11,0,6,26320
부산광역시,사상구,2022,1,7,14,1,13,0,6,26530
부산광역시,사상구,2022,2,6,9,0,10,1,3,26530
부산광역시,사상구,2022,3,9,13,1,13,0,3,26530
부산광역시,사상구,2022,4,10,23,0,21,0,13,26530
부산광역시,사상구,2022,5,2,6,0,6,0,4,26530
부산광역시,사상구,2022,6,9,13,1,13,1,3,26530
부산광역시,사상구,2022,7,5,16,1,16,0,10,26530
부산광역시,사상구,2022,8,4,12,1,12,0,7,26530
부산광역시,사상구,2022,9,8,16,0,14,2,8,26530
부산광역시,사상구,2022,10,5,11,0,11,0,6,26530
부산광역시,사상구,2022,11,8,14,0,14,0,6,26530
부산광역시,사상구,2022,12,6,14,2,14,0,6,26530
부산광역시,사상구,2023,1,4,11,1,11,0,6,26530
부산광역시,사상구,2023,2,7,14,1,14,0,6,26530
부산광역시,사상구,2023,3,7,11,0,12,1,4,26530
부산광역시,사상구,2023,4,6,9,0,9,0,3,26530
부산광역시,사상구,2023,5,8,22,0,21,0,14,26530
부산광역시,사상구,2023,6,3,10,0,10,0,7,26530
부산광역시,사상구,2023,7,9,16,2,16,0,5,26530
부산광역시,사상구,2023,8,6,12,1,12,1,5,26530
부산광역시,사상구,2023,9,8,19,2,20,1,9,26530
부산광역시,사상구,2023,10,3,11,1,12,1,7,26530
부산광역시,사상구,2023,11,7,15,0,16,2,8,26530
부산광역시,사상구,2023,12,7,11,1,11,0,3,26530
부산광역시,사상구,2024,1,8,18,0,17,0,10,26530
부산광역시,사상구,2024,2,7,15,1,15,0,7,26530
부산광역시,사상구,2024,3,9,18,0,18,1,9,26530
부산광역시,사상구,2024,4,5,6,0,6,0,1,26530
부산광역시,사상구,2024,5,1,8,1,8,0,6,26530
부산광역시,사상구,2024,6,4,9,0,9,0,5,26530
부산광역시,사상구,2024,7,2,13,1,12,0,10,26530
부산광역시,사상구,2024,8,6,10,0,11,1,4,26530
부산광역시,사상구,2024,9,5,12,0,12,0,7,26530
부산광역시,사상구,2024,10,4,22,1,23,1,17,26530
부산광역시,사상구,2024,11,8,13,0,13,1,5,26530
부산광역시,사상구,2024,12,4,10,0,10,0,6,26530
부산광역시,사하구,2022,1,2,11,0,11,0,9,26380
부산광역시,사하구,2022,2,2,12,0,12,0,10,26380
부산광역시,사하구,2022,3,8,18,1,18,0,9,26380
부산광역시,사하구,2022,4,16,29,1,28,0,12,26380
부산광역시,사하구,2022,5,13,22,1,22,1,8,26380
부산광역시,사하구,2022,6,7,21,1,20,1,13,26380
부산광역시,사하구,2022,7,2,8,0,8,0,6,26380
부산광역시,사하구,2022,8,7,14,0,14,0,7,26380
부산광역시,사하구,2022,9,7,13,0,12,0,6,26380
부산광역시,사하구,2022,10,12,20,0,19,0,8,26380
부산광역시,사하구,2022,11,4,16,1,14,0,11,26380
부산광역시,사하구,2022,12,9,18,0,18,0,9,26380
부산광역시,사하구,2023,1,3,10,0,10,0,7,26380
부산광역시,사하구,2023,2,10,22,0,21,0,12,26380
부산광역시,사하구,2023,3,5,12,0,13,1,7,26380
부산광역시,사하구,2023,4,11,18,1,17,0,6,26380
부산광역시,사하구,2023,5,12,27,0,29,2,15,26380
부산광역시,사하구,2023,6,7,12,0,12,0,5,26380
부산광역시,사하구,2023,7,7,13,0,14,1,6,26380
부산광역시,사하구,2023,8,6,8,0,8,0,2,26380
부산광역시,사하구,2023,9,5,11,0,12,1,6,26380
부산광역시,사하구,2023,10,6,16,1,16,0,9,26380
부산광역시,사하구,2023,11,5,10,1,10,0,4,26380
부산광역시,사하구,2023,12,9,16,2,16,0,5,26380
부산광역시,사하구,2024,1,8,14,0,14,1,6,26380
부산광역시,사하구,2024,2,8,24,3,24,0,13,26380
부산광역시,사하구,2024,3,14,26,2,24,1,10,26380
부산광역시,사하구,2024,4,7,18,1,18,0,10,26380
부산광역시,사하구,2024,5,9,27,4,28,1,14,26380
부산광역시,사하구,2024,6,7,15,0,16,1,8,26380
부산광역시,사하구,2024,7,11,27,1,26,0,15,26380
부산광역시,사하구,2024,8,11,14,0,15,1,3,26380
부산광역시,사하구,2024,9,13,19,0,19,0,6,26380
부산광역시,사하구,2024,10,13,21,0,21,0,8,26380
부산광역시,사하구,2024,11,13,21,1,21,0,7,26380
부산광역시,사하구,2024,12,4,8,0,8,0,4,26380
부산광역시,서구,2022,1,3,6,0,7,1,3,26140
부산광역시,서구,2022,2,2,5,0,5,0,3,26140
부산광역시,서구,2022,3,2,7,0,7,1,5,26140
부산광역시,서구,2022,4,4,7,0,7,0,3,26140
부산광역시,서구,2022,5,7,12,2,11,0,3,26140
부산광역시,서구,2022,6,4,11,1,11,0,6,26140
부산광역시,서구,2022,7,7,10,0,10,0,3,26140
부산광역시,서구,2022,8,5,8,0,7,0,3,26140
부산광역시,서구,2022,9,4,7,1,7,0,2,26140
부산광역시,서구,2022,10,8,13,0,13,0,5,26140
부산광역시,서구,2022,11,7,13,0,12,0,6,26140
부산광역시,서구,2022,12,5,9,1,9,1,3,26140
부산광역시,서구,2023,1,5,12,0,13,1,7,26140
부산광역시,서구,2023,2,5,7,0,7,0,2,26140
부산광역시,서구,2023,3,3,5,0,5,0,2,26140
부산광역시,서구,2023,4,7,15,2,15,0,6,26140
부산광역시,서구,2023,5,2,5,0,5,0,3,26140
부산광역시,서구,2023,6,9,9,0,9,0,0,26140
부산광역시,서구,2023,7,12,15,1,15,0,2,26140
부산광역시,서구,2023,8,8,9,0,9,0,1,26140
부산광역시,서구,2023,9,8,11,0,11,0,3,26140
부산광역시,서구,2023,10,8,13,0,13,1,5,26140
부산광역시,서구,2023,11,6,12,1,12,0,5,26140
부산광역시,서구,2023,12,7,15,1,15,0,7,26140
부산광역시,서구,2024,1,5,9,0,7,0,4,26140
부산광역시,서구,2024,2,3,5,0,5,0,2,26140
부산광역시,서구,2024,3,5,10,1,10,0,4,26140
부산광역시,서구,2024,4,6,11,0,11,0,5,26140
부산광역시,서구,2024,5,8,15,0,15,0,7,26140
부산광역시,서구,2024,6,3,8,0,8,0,5,26140
부산광역시,서구,2024,7,1,4,0,4,0,3,26140
부산광역시,서구,2024,8,1,3,0,2,0,2,26140
부산광역시,서구,2024,9,2,6,0,6,0,4,26140
부산광역시,서구,2024,10,7,14,1,13,0,6,26140
부산광역시,서구,2024,11,3,9,2,9,0,4,26140
부산광역시,서구,2024,12,3,7,1,7,0,3,26140
부산광역시,수영구,2022,1,9,15,2,15,0,4,26500
부산광역시,수영구,2022,2,6,11,0,11,0,5,26500
부산광역시,수영구,2022,3,6,11,1,11,0,4,26500
부산광역시,수영구,2022,4,10,17,0,16,0,7,26500
부산광역시,수영구,2022,5,10,18,1,18,0,7,26500
부산광역시,수영구,2022,6,11,19,2,19,0,6,26500
부산광역시,수영구,2022,7,15,24,1,24,1,8,26500
부산광역시,수영구,2022,8,8,17,1,16,1,8,26500
부산광역시,수영구,2022,9,5,10,1,10,0,4,26500
부산광역시,수영구,2022,10,14,22,0,22,1,8,26500
부산광역시,수영구,2022,11,12,19,1,19,0,6,26500
부산광역시,수영구,2022,12,10,15,1,15,0,4,26500
부산광역시,수영구,2023,1,6,16,2,15,0,8,26500
부산광역시,수영구,2023,2,8,14,1,14,0,5,26500
부산광역시,수영구,2023,3,10,17,3,17,0,4,26500
부산광역시,수영구,2023,4,11,16,1,15,1,4,26500
부산광역시,수영구,2023,5,7,12,3,12,0,2,26500
부산광역시,수영구,2023,6,13,21,2,20,0,6,26500
부산광역시,수영구,2023,7,9,18,4,18,0,5,26500
부산광역시,수영구,2023,8,9,19,1,18,0,9,26500
부산광역시,수영구,2023,9,7,11,0,10,0,4,26500
부산광역시,수영구,2023,10,13,23,1,23,0,9,26500
부산광역시,수영구,2023,11,13,22,1,23,1,8,26500
부산광역시,수영구,2023,12,5,12,1,12,0,6,26500
부산광역시,수영구,2024,1,6,15,1,15,1,8,26500
부산광역시,수영구,2024,2,12,23,1,23,0,10,26500
부산광역시,수영구,2024,3,7,18,1,16,0,10,26500
부산광역시,수영구,2024,4,16,25,1,23,0,8,26500
부산광역시,수영구,2024,5,11,26,3,25,0,12,26500
부산광역시,수영구,2024,6,6,17,2,14,0,9,26500
부산광역시,수영구,2024,7,10,20,3,21,1,7,26500
부산광역시,수영구,2024,8,18,24,5,20,0,1,26500
부산광역시,수영구,2024,9,11,22,1,22,0,10,26500
부산광역시,수영구,2024,10,9,16,1,16,1,6,26500
부산광역시,수영구,2024,11,14,23,0,24,1,9,26500
부산광역시,수영구,2024,12,7,14,1,14,0,6,26500
부산광역시,연제구,2022,1,2,6,0,6,0,4,26470
부산광역시,연제구,2022,2,1,6,1,5,0,4,26470
부산광역시,연제구,2022,3,9,15,0,15,0,6,26470
부산광역시,연제구,2022,4,6,13,1,13,0,6,26470
부산광역시,연제구,2022,5,7,14,0,14,0,7,26470
부산광역시,연제구,2022,6,6,12,1,13,1,5,26470
부산광역시,연제구,2022,7,3,12,0,12,0,9,26470
부산광역시,연제구,2022,8,7,13,0,13,1,6,26470
부산광역시,연제구,2022,9,10,12,0,11,0,2,26470
부산광역시,연제구,2022,10,8,12,1,12,0,3,26470
부산광역시,연제구,2022,11,13,16,2,17,1,1,26470
부산광역시,연제구,2022,12,13,20,1,20,0,6,26470
부산광역시,연제구,2023,1,6,9,0,9,0,3,26470
부산광역시,연제구,2023,2,6,13,1,14,1,6,26470
부산광역시,연제구,2023,3,10,17,0,15,0,7,26470
부산광역시,연제구,2023,4,9,13,0,13,0,4,26470
부산광역시,연제구,2023,5,5,16,1,16,0,10,26470
부산광역시,연제구,2023,6,9,16,0,15,0,7,26470
부산광역시,연제구,2023,7,11,15,1,14,0,3,26470
부산광역시,연제구,2023,8,10,15,2,15,0,3,26470
부산광역시,연제구,2023,9,7,12,0,12,0,5,26470
부산광역시,연제구,2023,10,7,12,1,12,0,4,26470
부산광역시,연제구,2023,11,4,11,1,11,0,6,26470
부산광역시,연제구,2023,12,5,12,1,12,0,6,26470
부산광역시,연제구,2024,1,6,13,1,13,0,6,26470
부산광역시,연제구,2024,2,9,18,0,18,0,9,26470
부산광역시,연제구,2024,3,9,19,1,19,0,9,26470
부산광역시,연제구,2024,4,8,11,0,11,0,3,26470
부산광역시,연제구,2024,5,8,19,1,17,0,10,26470
부산광역시,연제구,2024,6,2,8,1,8,0,5,26470
부산광역시,연제구,2024,7,5,12,2,12,0,5,26470
부산광역시,연제구,2024,8,7,13,1,13,0,5,26470
부산광역시,연제구,2024,9,7,15,0,15,0,8,26470
부산광역시,연제구,2024,10,14,25,3,24,0,8,26470
부산광역시,연제구,2024,11,11,12,0,12,1,1,26470
부산광역시,연제구,2024,12,7,18,1,17,0,10,26470
부산광역시,영도구,2022,1,2,4,0,4,0,2,26200
부산광역시,영도구,2022,2,3,7,0,7,0,4,26200
부산광역시,영도구,2022,3,4,8,0,8,0,4,26200
부산광역시,영도구,2022,4,5,10,0,10,0,5,26200
부산광역시,영도구,2022,5,5,11,0,10,0,6,26200
부산광역시,영도구,2022,6,6,12,0,12,0,6,26200
부산광역시,영도구,2022,7,8,11,0,10,0,3,26200
부산광역시,영도구,2022,8,4,8,0,9,1,4,26200
부산광역시,영도구,2022,9,3,9,1,8,0,5,26200
부산광역시,영도구,2022,10,4,11,0,11,0,7,26200
부산광역시,영도구,2022,11,4,9,0,8,0,5,26200
부산광역시,영도구,2022,12,1,6,0,6,0,5,26200
부산광역시,영도구,2023,1,4,9,0,9,0,5,26200
부산광역시,영도구,2023,2,3,5,0,5,0,2,26200
부산광역시,영도구,2023,3,3,6,0,6,0,3,26200
부산광역시,영도구,2023,4,7,11,0,9,0,4,26200
부산광역시,영도구,2023,5,3,9,0,11,2,6,26200
부산광역시,영도구,2023,6,3,5,0,6,1,2,26200
부산광역시,영도구,2023,7,4,9,0,9,0,5,26200
부산광역시,영도구,2023,8,3,4,1,4,0,0,26200
부산광역시,영도구,2023,9,3,7,1,7,0,3,26200
부산광역시,영도구,2023,10,3,8,1,8,0,4,26200
부산광역시,영도구,2023,11,3,9,0,9,0,6,26200
부산광역시,영도구,2023,12,1,8,1,8,0,6,26200
부산광역시,영도구,2024,1,6,11,0,10,0,5,26200
부산광역시,영도구,2024,2,4,10,0,10,0,6,26200
부산광역시,영도구,2024,3,2,7,1,7,1,4,26200
부산광역시,영도구,2024,4,4,7,0,8,1,3,26200
부산광역시,영도구,2024,5,6,9,0,8,0,3,26200
부산광역시,영도구,2024,6,5,7,0,8,1,2,26200
부산광역시,영도구,2024,7,3,5,0,5,0,2,26200
부산광역시,영도구,2024,8,0,4,0,5,1,4,26200
부산광역시,영도구,2024,9,11,13,0,13,0,2,26200
부산광역시,영도구,2024,10,5,12,0,12,0,7,26200
부산광역시,영도구,2024,11,3,7,0,7,0,4,26200
부산광역시,영도구,2024,12,2,7,0,7,0,5,26200
부산광역시,중구,2022,1,4,7,0,7,0,3,26110
부산광역시,중구,2022,2,4,8,0,7,0,4,26110
부산광역시,중구,2022,3,4,10,0,10,0,6,26110
부산광역시,중구,2022,4,7,12,0,12,0,5,26110
부산광역시,중구,2022,5,8,13,0,13,0,5,26110
부산광역시,중구,2022,6,7,13,1,12,0,5,26110
부산광역시,중구,2022,7,4,9,0,9,0,5,26110
부산광역시,중구,2022,8,4,6,0,6,0,2,26110
부산광역시,중구,2022,9,3,12,4,12,0,5,26110
부산광역시,중구,2022,10,9,11,0,10,0,2,26110
부산광역시,중구,2022,11,5,6,0,7,1,1,26110
부산광역시,중구,2022,12,6,10,1,11,1,3,26110
부산광역시,중구,2023,1,7,10,1,9,0,2,26110
부산광역시,중구,2023,2,7,7,0,7,0,0,26110
부산광역시,중구,2023,3,4,8,1,8,0,3,26110
부산광역시,중구,2023,4,5,8,0,8,0,3,26110
부산광역시,중구,2023,5,6,7,0,7,0,1,26110
부산광역시,중구,2023,6,5,12,0,12,0,7,26110
부산광역시,중구,2023,7,3,4,0,4,0,1,26110
부산광역시,중구,2023,8,3,7,1,7,0,3,26110
부산광역시,중구,2023,9,3,8,0,8,0,5,26110
부산광역시,중구,2023,10,6,8,0,7,0,2,26110
