distance_m,confidence,sido,sigungu,cw_uid,sg_uid
14.395,0.520161,경기도,남양주시,CW_006617,SG_015192
14.395,0.520161,경기도,남양주시,CW_007583,SG_003470
14.395,0.520161,경기도,남양주시,CW_007583,SG_003942
14.395,0.520161,경기도,남양주시,CW_007583,SG_003943
14.395,0.520161,경기도,남양주시,CW_007583,SG_004754
14.395,0.520161,경기도,남양주시,CW_007583,SG_004755
14.395,0.520161,경기도,남양주시,CW_007583,SG_015192
14.395,0.520161,경기도,남양주시,CW_015052,SG_003470
14.395,0.520161,경기도,남양주시,CW_015052,SG_003942
14.395,0.520161,경기도,남양주시,CW_015052,SG_003943
14.395,0.520161,경기도,남양주시,CW_015052,SG_004754
14.395,0.520161,경기도,남양주시,CW_015052,SG_004755
14.395,0.520161,경기도,남양주시,CW_015052,SG_015192
14.395,0.520161,경기도,남양주시,CW_015535,SG_003470
14.395,0.520161,경기도,남양주시,CW_015535,SG_003942
14.395,0.520161,경기도,남양주시,CW_015535,SG_003943
14.395,0.520161,경기도,남양주시,CW_015535,SG_004754
14.395,0.520161,경기도,남양주시,CW_015535,SG_004755
14.395,0.520161,경기도,남양주시,CW_015535,SG_015192
14.395,0.520161,경기도,남양주시,CW_015653,SG_003470
14.395,0.520161,경기도,남양주시,CW_015653,SG_003942
14.395,0.520161,경기도,남양주시,CW_015653,SG_003943
14.395,0.520161,경기도,남양주시,CW_015653,SG_004754
14.395,0.520161,경기도,남양주시,CW_015653,SG_004755
14.395,0.520161,경기도,남양주시,CW_015653,SG_015192
14.395,0.520161,경기도,남양주시,CW_017013,SG_003470
14.395,0.520161,경기도,남양주시,CW_017013,SG_003942
14.395,0.520161,경기도,남양주시,CW_017013,SG_003943
14.395,0.520161,경기도,남양주시,CW_017013,SG_004754
14.395,0.520161,경기도,남양주시,CW_017013,SG_004755
14.395,0.520161,경기도,남양주시,CW_017013,SG_015192
14.395,0.520161,경기도,남양주시,CW_030043,SG_003470
14.395,0.520161,경기도,남양주시,CW_030043,SG_003942
14.395,0.520161,경기도,남양주시,CW_030043,SG_003943
14.395,0.520161,경기도,남양주시,CW_030043,SG_004754
14.395,0.520161,경기도,남양주시,CW_030043,SG_004755
14.395,0.520161,경기도,남양주시,CW_030043,SG_015192
14.395,0.520161,경기도,남양주시,CW_036552,SG_003470
14.395,0.520161,경기도,남양주시,CW_036552,SG_003942
14.395,0.520161,경기도,남양주시,CW_036552,SG_003943
14.395,0.520161,경기도,남양주시,CW_036552,SG_004754
14.395,0.520161,경기도,남양주시,CW_036552,SG_004755
14.395,0.520161,경기도,남양주시,CW_036552,SG_015192
14.395,0.520161,경기도,남양주시,CW_002476,SG_003471
14.395,0.520161,경기도,남양주시,CW_002476,SG_004731
14.395,0.520161,경기도,남양주시,CW_002476,SG_004732
14.395,0.520161,경기도,남양주시,CW_002476,SG_004733
14.395,0.520161,경기도,남양주시,CW_002476,SG_005035
14.395,0.520161,경기도,남양주시,CW_002476,SG_015193
14.395,0.520161,경기도,남양주시,CW_003717,SG_003471
14.395,0.520161,경기도,남양주시,CW_003717,SG_004731
14.395,0.520161,경기도,남양주시,CW_003717,SG_004732
14.395,0.520161,경기도,남양주시,CW_003717,SG_004733
14.395,0.520161,경기도,남양주시,CW_003717,SG_005035
14.395,0.520161,경기도,남양주시,CW_003717,SG_015193
14.395,0.520161,경기도,남양주시,CW_006618,SG_003471
14.395,0.520161,경기도,남양주시,CW_006618,SG_004731
14.395,0.520161,경기도,남양주시,CW_006618,SG_004732
14.395,0.520161,경기도,남양주시,CW_006618,SG_004733
14.395,0.520161,경기도,남양주시,CW_006618,SG_005035
14.395,0.520161,경기도,남양주시,CW_006618,SG_015193
14.395,0.520161,경기도,남양주시,CW_007584,SG_003471
14.395,0.520161,경기도,남양주시,CW_007584,SG_004731
14.395,0.520161,경기도,남양주시,CW_007584,SG_004732
14.395,0.520161,경기도,남양주시,CW_007584,SG_004733
14.395,0.520161,경기도,남양주시,CW_007584,SG_005035
14.395,0.520161,경기도,남양주시,CW_007584,SG_015193
14.395,0.520161,경기도,남양주시,CW_015053,SG_003471
14.395,0.520161,경기도,남양주시,CW_015053,SG_004731
14.395,0.520161,경기도,남양주시,CW_015053,SG_004732
14.395,0.520161,경기도,남양주시,CW_015053,SG_004733
14.395,0.520161,경기도,남양주시,CW_015053,SG_005035
14.395,0.520161,경기도,남양주시,CW_015053,SG_015193
14.395,0.520161,경기도,남양주시,CW_015536,SG_003471
14.395,0.520161,경기도,남양주시,CW_015536,SG_004731
14.395,0.520161,경기도,남양주시,CW_015536,SG_004732
14.395,0.520161,경기도,남양주시,CW_015536,SG_004733
14.395,0.520161,경기도,남양주시,CW_015536,SG_005035
14.395,0.520161,경기도,남양주시,CW_015536,SG_015193
14.395,0.520161,경기도,남양주시,CW_015654,SG_003471
14.395,0.520161,경기도,남양주시,CW_015654,SG_004731
14.395,0.520161,경기도,남양주시,CW_015654,SG_004732
14.395,0.520161,경기도,남양주시,CW_015654,SG_004733
14.395,0.520161,경기도,남양주시,CW_015654,SG_005035
14.395,0.520161,경기도,남양주시,CW_015654,SG_015193
14.395,0.520161,경기도,남양주시,CW_017014,SG_003471
14.395,0.520161,경기도,남양주시,CW_017014,SG_004731
14.395,0.520161,경기도,남양주시,CW_017014,SG_004732
14.395,0.520161,경기도,남양주시,CW_017014,SG_004733
14.395,0.520161,경기도,남양주시,CW_017014,SG_005035
14.395,0.520161,경기도,남양주시,CW_017014,SG_015193
14.395,0.520161,경기도,남양주시,CW_030044,SG_003471
14.395,0.520161,경기도,남양주시,CW_030044,SG_004731
14.395,0.520161,경기도,남양주시,CW_030044,SG_004732
14.395,0.520161,경기도,남양주시,CW_030044,SG_004733
14.395,0.520161,경기도,남양주시,CW_030044,SG_005035
14.395,0.520161,경기도,남양주시,CW_030044,SG_015193
14.395,0.520161,경기도,남양주시,CW_036553,SG_003471
14.395,0.520161,경기도,남양주시,CW_036553,SG_004731
14.395,0.520161,경기도,남양주시,CW_036553,SG_004732
14.395,0.520161,경기도,남양주시,CW_036553,SG_004733
14.395,0.520161,경기도,남양주시,CW_036553,SG_005035
14.395,0.520161,경기도,남양주시,CW_036553,SG_015193
14.395,0.520161,경기도,남양주시,CW_002476,SG_003470
14.395,0.520161,경기도,남양주시,CW_002476,SG_003942
14.395,0.520161,경기도,남양주시,CW_002476,SG_003943
14.395,0.520161,경기도,남양주시,CW_002476,SG_004754
14.395,0.520161,경기도,남양주시,CW_002476,SG_004755
14.395,0.520161,경기도,남양주시,CW_002476,SG_015192
14.395,0.520161,경기도,남양주시,CW_003717,SG_003470
14.395,0.520161,경기도,남양주시,CW_003717,SG_003942
14.395,0.520161,경기도,남양주시,CW_003717,SG_003943
14.395,0.520161,경기도,남양주시,CW_003717,SG_004754
14.395,0.520161,경기도,남양주시,CW_003717,SG_004755
14.395,0.520161,경기도,남양주시,CW_003717,SG_015192
14.395,0.520161,경기도,남양주시,CW_006618,SG_003470
14.395,0.520161,경기도,남양주시,CW_006618,SG_003942
14.395,0.520161,경기도,남양주시,CW_006618,SG_003943
14.395,0.520161,경기도,남양주시,CW_006618,SG_004754
14.395,0.520161,경기도,남양주시,CW_006618,SG_004755
14.395,0.520161,경기도,남양주시,CW_006618,SG_015192
14.395,0.520161,경기도,남양주시,CW_007584,SG_003470
14.395,0.520161,경기도,남양주시,CW_007584,SG_003942
14.395,0.520161,경기도,남양주시,CW_007584,SG_003943
14.395,0.520161,경기도,남양주시,CW_007584,SG_004754
14.395,0.520161,경기도,남양주시,CW_007584,SG_004755
14.395,0.520161,경기도,남양주시,CW_007584,SG_015192
14.395,0.520161,경기도,남양주시,CW_015053,SG_003470
14.395,0.520161,경기도,남양주시,CW_015053,SG_003942
14.395,0.520161,경기도,남양주시,CW_015053,SG_003943
14.395,0.520161,경기도,남양주시,CW_015053,SG_004754
14.395,0.520161,경기도,남양주시,CW_015053,SG_004755
14.395,0.520161,경기도,남양주시,CW_015053,SG_015192
14.395,0.520161,경기도,남양주시,CW_015536,SG_003470
14.395,0.520161,경기도,남양주시,CW_015536,SG_003942
14.395,0.520161,경기도,남양주시,CW_015536,SG_003943
14.395,0.520161,경기도,남양주시,CW_015536,SG_004754
14.395,0.520161,경기도,남양주시,CW_015536,SG_004755
14.395,0.520161,경기도,남양주시,CW_015536,SG_015192
14.395,0.520161,경기도,남양주시,CW_015654,SG_003470
14.395,0.520161,경기도,남양주시,CW_015654,SG_003942
14.395,0.520161,경기도,남양주시,CW_015654,SG_003943
14.395,0.520161,경기도,남양주시,CW_015654,SG_004754
14.395,0.520161,경기도,남양주시,CW_015654,SG_004755
14.395,0.520161,경기도,남양주시,CW_015654,SG_015192
14.395,0.520161,경기도,남양주시,CW_017014,SG_003470
14.395,0.520161,경기도,남양주시,CW_017014,SG_003942
14.395,0.520161,경기도,남양주시,CW_017014,SG_003943
14.395,0.520161,경기도,남양주시,CW_017014,SG_004754
14.395,0.520161,경기도,남양주시,CW_017014,SG_004755
14.395,0.520161,경기도,남양주시,CW_017014,SG_015192
14.395,0.520161,경기도,남양주시,CW_030044,SG_003470
14.395,0.520161,경기도,남양주시,CW_030044,SG_003942
14.395,0.520161,경기도,남양주시,CW_030044,SG_003943
14.395,0.520161,경기도,남양주시,CW_030044,SG_004754
14.395,0.520161,경기도,남양주시,CW_030044,SG_004755
14.395,0.520161,경기도,남양주시,CW_030044,SG_015192
14.395,0.520161,경기도,남양주시,CW_036553,SG_003470
14.395,0.520161,경기도,남양주시,CW_036553,SG_003942
14.395,0.520161,경기도,남양주시,CW_036553,SG_003943
14.395,0.520161,경기도,남양주시,CW_036553,SG_004754
14.395,0.520161,경기도,남양주시,CW_036553,SG_004755
14.395,0.520161,경기도,남양주시,CW_036553,SG_015192
0.573,0.980887,경기도,남양주시,CW_002487,SG_003473
0.573,0.980887,경기도,남양주시,CW_002487,SG_004065
0.573,0.980887,경기도,남양주시,CW_002487,SG_004807
0.573,0.980887,경기도,남양주시,CW_002487,SG_005088
0.573,0.980887,경기도,남양주시,CW_003718,SG_003473
0.573,0.980887,경기도,남양주시,CW_003718,SG_004065
0.573,0.980887,경기도,남양주시,CW_003718,SG_004807
0.573,0.980887,경기도,남양주시,CW_003718,SG_005088
0.573,0.980887,경기도,남양주시,CW_006619,SG_003473
0.573,0.980887,경기도,남양주시,CW_006619,SG_004065
0.573,0.980887,경기도,남양주시,CW_006619,SG_004807
0.573,0.980887,경기도,남양주시,CW_006619,SG_005088
0.573,0.980887,경기도,남양주시,CW_007585,SG_003473
0.573,0.980887,경기도,남양주시,CW_007585,SG_004065
0.573,0.980887,경기도,남양주시,CW_007585,SG_004807
0.573,0.980887,경기도,남양주시,CW_007585,SG_005088
0.573,0.980887,경기도,남양주시,CW_015054,SG_003473
0.573,0.980887,경기도,남양주시,CW_015054,SG_004065
0.573,0.980887,경기도,남양주시,CW_015054,SG_004807
0.573,0.980887,경기도,남양주시,CW_015054,SG_005088
0.573,0.980887,경기도,남양주시,CW_015537,SG_003473
0.573,0.980887,경기도,남양주시,CW_015537,SG_004065
0.573,0.980887,경기도,남양주시,CW_015537,SG_004807
0.573,0.980887,경기도,남양주시,CW_015537,SG_005088
0.573,0.980887,경기도,남양주시,CW_015655,SG_003473
0.573,0.980887,경기도,남양주시,CW_015655,SG_004065
0.573,0.980887,경기도,남양주시,CW_015655,SG_004807
0.573,0.980887,경기도,남양주시,CW_015655,SG_005088
0.573,0.980887,경기도,남양주시,CW_017015,SG_003473
0.573,0.980887,경기도,남양주시,CW_017015,SG_004065
0.573,0.980887,경기도,남양주시,CW_017015,SG_004807
0.573,0.980887,경기도,남양주시,CW_017015,SG_005088
0.573,0.980887,경기도,남양주시,CW_030045,SG_003473
0.573,0.980887,경기도,남양주시,CW_030045,SG_004065
0.573,0.980887,경기도,남양주시,CW_030045,SG_004807
0.573,0.980887,경기도,남양주시,CW_030045,SG_005088
0.573,0.980887,경기도,남양주시,CW_036554,SG_003473
0.573,0.980887,경기도,남양주시,CW_036554,SG_004065
0.573,0.980887,경기도,남양주시,CW_036554,SG_004807
0.573,0.980887,경기도,남양주시,CW_036554,SG_005088
13.393,0.553554,경기도,남양주시,CW_002487,SG_003474
13.393,0.553554,경기도,남양주시,CW_002487,SG_004066
13.393,0.553554,경기도,남양주시,CW_002487,SG_015172
13.393,0.553554,경기도,남양주시,CW_003718,SG_003474
13.393,0.553554,경기도,남양주시,CW_003718,SG_004066
13.393,0.553554,경기도,남양주시,CW_003718,SG_015172
13.393,0.553554,경기도,남양주시,CW_006619,SG_003474
13.393,0.553554,경기도,남양주시,CW_006619,SG_004066
13.393,0.553554,경기도,남양주시,CW_006619,SG_015172
13.393,0.553554,경기도,남양주시,CW_007585,SG_003474
13.393,0.553554,경기도,남양주시,CW_007585,SG_004066
13.393,0.553554,경기도,남양주시,CW_007585,SG_015172
13.393,0.553554,경기도,남양주시,CW_015054,SG_003474
13.393,0.553554,경기도,남양주시,CW_015054,SG_004066
13.393,0.553554,경기도,남양주시,CW_015054,SG_015172
13.393,0.553554,경기도,남양주시,CW_015537,SG_003474
13.393,0.553554,경기도,남양주시,CW_015537,SG_004066
13.393,0.553554,경기도,남양주시,CW_015537,SG_015172
13.393,0.553554,경기도,남양주시,CW_015655,SG_003474
13.393,0.553554,경기도,남양주시,CW_015655,SG_004066
13.393,0.553554,경기도,남양주시,CW_015655,SG_015172
13.393,0.553554,경기도,남양주시,CW_017015,SG_003474
13.393,0.553554,경기도,남양주시,CW_017015,SG_004066
13.393,0.553554,경기도,남양주시,CW_017015,SG_015172
13.393,0.553554,경기도,남양주시,CW_030045,SG_003474
13.393,0.553554,경기도,남양주시,CW_030045,SG_004066
13.393,0.553554,경기도,남양주시,CW_030045,SG_015172
13.393,0.553554,경기도,남양주시,CW_036554,SG_003474
13.393,0.553554,경기도,남양주시,CW_036554,SG_004066
13.393,0.553554,경기도,남양주시,CW_036554,SG_015172
0.0,1.0,경기도,남양주시,CW_003719,SG_003473
0.0,1.0,경기도,남양주시,CW_003719,SG_004065
0.0,1.0,경기도,남양주시,CW_003719,SG_004807
0.0,1.0,경기도,남양주시,CW_003719,SG_005088
0.0,1.0,경기도,남양주시,CW_006620,SG_003473
0.0,1.0,경기도,남양주시,CW_006620,SG_004065
0.0,1.0,경기도,남양주시,CW_006620,SG_004807
0.0,1.0,경기도,남양주시,CW_006620,SG_005088
0.0,1.0,경기도,남양주시,CW_007586,SG_003473
0.0,1.0,경기도,남양주시,CW_007586,SG_004065
0.0,1.0,경기도,남양주시,CW_007586,SG_004807
0.0,1.0,경기도,남양주시,CW_007586,SG_005088
0.0,1.0,경기도,남양주시,CW_015055,SG_003473
0.0,1.0,경기도,남양주시,CW_015055,SG_004065
0.0,1.0,경기도,남양주시,CW_015055,SG_004807
0.0,1.0,경기도,남양주시,CW_015055,SG_005088
0.0,1.0,경기도,남양주시,CW_015538,SG_003473
0.0,1.0,경기도,남양주시,CW_015538,SG_004065
0.0,1.0,경기도,남양주시,CW_015538,SG_004807
0.0,1.0,경기도,남양주시,CW_015538,SG_005088
0.0,1.0,경기도,남양주시,CW_015656,SG_003473
0.0,1.0,경기도,남양주시,CW_015656,SG_004065
0.0,1.0,경기도,남양주시,CW_015656,SG_004807
0.0,1.0,경기도,남양주시,CW_015656,SG_005088
0.0,1.0,경기도,남양주시,CW_017016,SG_003473
0.0,1.0,경기도,남양주시,CW_017016,SG_004065
0.0,1.0,경기도,남양주시,CW_017016,SG_004807
0.0,1.0,경기도,남양주시,CW_017016,SG_005088
0.0,1.0,경기도,남양주시,CW_021354,SG_003473
0.0,1.0,경기도,남양주시,CW_021354,SG_004065
0.0,1.0,경기도,남양주시,CW_021354,SG_004807
0.0,1.0,경기도,남양주시,CW_021354,SG_005088
0.0,1.0,경기도,남양주시,CW_030046,SG_003473
0.0,1.0,경기도,남양주시,CW_030046,SG_004065
0.0,1.0,경기도,남양주시,CW_030046,SG_004807
0.0,1.0,경기도,남양주시,CW_030046,SG_005088
0.0,1.0,경기도,남양주시,CW_036555,SG_003473
0.0,1.0,경기도,남양주시,CW_036555,SG_004065
0.0,1.0,경기도,남양주시,CW_036555,SG_004807
0.0,1.0,경기도,남양주시,CW_036555,SG_005088
13.685,0.543848,경기도,남양주시,CW_003719,SG_003474
13.685,0.543848,경기도,남양주시,CW_003719,SG_004066
13.685,0.543848,경기도,남양주시,CW_003719,SG_015172
13.685,0.543848,경기도,남양주시,CW_006620,SG_003474
13.685,0.543848,경기도,남양주시,CW_006620,SG_004066
13.685,0.543848,경기도,남양주시,CW_006620,SG_015172
13.685,0.543848,경기도,남양주시,CW_007586,SG_003474
13.685,0.543848,경기도,남양주시,CW_007586,SG_004066
13.685,0.543848,경기도,남양주시,CW_007586,SG_015172
13.685,0.543848,경기도,남양주시,CW_015055,SG_003474
13.685,0.543848,경기도,남양주시,CW_015055,SG_004066
13.685,0.543848,경기도,남양주시,CW_015055,SG_015172
13.685,0.543848,경기도,남양주시,CW_015538,SG_003474
13.685,0.543848,경기도,남양주시,CW_015538,SG_004066
13.685,0.543848,경기도,남양주시,CW_015538,SG_015172
13.685,0.543848,경기도,남양주시,CW_015656,SG_003474
13.685,0.543848,경기도,남양주시,CW_015656,SG_004066
13.685,0.543848,경기도,남양주시,CW_015656,SG_015172
13.685,0.543848,경기도,남양주시,CW_017016,SG_003474
13.685,0.543848,경기도,남양주시,CW_017016,SG_004066
13.685,0.543848,경기도,남양주시,CW_017016,SG_015172
13.685,0.543848,경기도,남양주시,CW_021354,SG_003474
13.685,0.543848,경기도,남양주시,CW_021354,SG_004066
13.685,0.543848,경기도,남양주시,CW_021354,SG_015172
13.685,0.543848,경기도,남양주시,CW_030046,SG_003474
13.685,0.543848,경기도,남양주시,CW_030046,SG_004066
13.685,0.543848,경기도,남양주시,CW_030046,SG_015172
13.685,0.543848,경기도,남양주시,CW_036555,SG_003474
13.685,0.543848,경기도,남양주시,CW_036555,SG_004066
13.685,0.543848,경기도,남양주시,CW_036555,SG_015172
18.752,0.374918,경기도,남양주시,CW_003720,SG_002904
18.752,0.374918,경기도,남양주시,CW_003720,SG_003811
18.752,0.374918,경기도,남양주시,CW_003720,SG_004288
18.752,0.374918,경기도,남양주시,CW_003720,SG_005735
18.752,0.374918,경기도,남양주시,CW_006621,SG_002904
18.752,0.374918,경기도,남양주시,CW_006621,SG_003811
